,Número de registro,Denominação,Título,Autor,Classificação,Dimensões - altura,Resumo descritivo,Dimensões - largura,Dimensões - profundidade/comprimento,Dimensões - peso,Material/Técnica,Local de produção,Data de produção,Condições de reprodução,ACERVO,URL,TAINACAN_COLECTION_ID
0,MCHA.1719,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"30,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
1,MCHA.1720,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"30,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
2,MCHA.1721,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
3,MCHA.1722,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
4,MCHA.1723,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
5,MCHA.1724,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
6,MCHA.1725,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
7,MCHA.1726,Disco fonográfico,"Salões Imperiais"" (lado A) |  ""Flamengo"" (lado B)",,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
8,MCHA.1727,Disco fonográfico,"""Já que está deixa ficar"" (lado A) |  ""Maricota"" (lado B)",,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
9,MCHA.1728,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
10,MCHA.1729,Disco fonográfico,"As covinhas de Yayá"" (lado A) |  ""Chegou sua vez"" (lado B)",,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
11,MCHA.1730,Disco fonográfico,"Ela e eu"" (lado A) |  ""Ingenuo"" (lado B)",,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
12,MCHA.1731,Disco fonográfico,"Amizade leal"" (lado A) |  ""Ai que gostosinho"" (lado B)",,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
13,MCHA.1732,Disco fonográfico,"'Penerô Xerem"" (lado A) |  ""Sanfona Dourada"" (lado B)",,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
14,MCHA.1733,Disco fonográfico,"""Saudades de Matão"" (lado A) |  ""Descendo a Serra"" (lado B)",,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
15,MCHA.1734,Disco fonográfico,"O Sôro e os velhinhos"" (lado A) |  ""Nega Maluca"" (lado B)",,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
16,MCHA.1735,Disco fonográfico,"Tumba Tumba Léu"" (lado A) |  ""Até o luar"" (lado B)",,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
17,MCHA.1736,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,2",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
18,MCHA.1737,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
19,MCHA.1738,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
20,MCHA.1739,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
21,MCHA.1740,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
22,MCHA.1741,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
23,MCHA.1742,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
24,MCHA.1743,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
25,MCHA.1744,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
26,MCHA.1745,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
27,MCHA.1746,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
28,MCHA.1747,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
29,MCHA.1748,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
30,MCHA.1749,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
31,MCHA.1750,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
32,MCHA.1751,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"26,7",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
33,MCHA.1752,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
34,MCHA.1753,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
35,MCHA.1754,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
36,MCHA.1755,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"26,8",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
37,MCHA.1756,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
38,MCHA.1757,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
39,MCHA.1758,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
40,MCHA.1759,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
41,MCHA.1760,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
42,MCHA.1761,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"26,8",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
43,MCHA.1762,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
44,MCHA.1763,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"27,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
45,MCHA.1764,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
46,MCHA.1765,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
47,MCHA.1766,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"24,8",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
48,MCHA.1767,Disco fonográfico,,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,,"25,0",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
49,MCHA.1768,Disco fonográfico (compacto),,,10 Comunicação > 10.3 Equipamento de Comunicação Sonora/Visual,,Compacto,"17,7",,,Vinil,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
50,MCHA.1786,Tijolo,,,04 Construção > 04.4 Fragmento de Construção,"13,5",,"15,3","29,7",,Terracota,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
51,MCHA.1790,Tijolo,,,04 Construção > 04.4 Fragmento de Construção,"9,6",,"9,9","21,6",,Terracota,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
52,MCHA.1799,Telha,,,04 Construção > 04.4 Fragmento de Construção,"13,3",,"38,5","74,2",,Terracota,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
53,MCHA.2076,Moitão,,,06 Trabalho > 06.8 Equipamento de Uso Geral,"15,0","Poleame de laborar com dois gornes, paredes goivadas para sustentação com cabos.","18,0","23,5",,Ferro | Madeira,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
54,MCHA.2077,Moitão,,,06 Trabalho > 06.8 Equipamento de Uso Geral,"11,0","Poleame de laborar com apenas um gorne, paredes goivadas para sustentação com cabos.","19,0","27,3",,Ferro | Madeira,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
